#Legenda: 1)L 2)M 3)Percola/non percola 4)taglia cluster percolante 5)m2 6)#cluster 7)t
120 7200 0 0 264594 946 6254
120 7214 0 0 273328 939 21
120 7228 0 0 276792 932 21
120 7242 0 0 303608 926 20
120 7256 0 0 312132 918 22
120 7270 0 0 314852 912 20
120 7284 0 0 318260 908 18
120 7298 0 0 320754 901 21
120 7312 0 0 322904 899 16
120 7326 0 0 332796 893 20
120 7340 0 0 344180 887 20
120 7354 0 0 353392 883 18
120 7368 0 0 360958 876 21
120 7382 0 0 369078 871 19
120 7396 0 0 389238 868 17
120 7410 0 0 393274 861 21
120 7424 0 0 396330 856 19
120 7438 0 0 405254 854 16
120 7452 0 0 410906 856 12
120 7466 0 0 414008 850 20
120 7480 0 0 452356 842 22
120 7494 0 0 521392 833 23
120 7508 0 0 651688 825 22
120 7522 0 0 659294 818 21
120 7536 0 0 675304 813 19
120 7550 0 0 685854 809 18
120 7564 0 0 700654 801 22
120 7578 0 0 711694 797 18
120 7592 0 0 786536 792 19
120 7606 0 0 805268 784 22
120 7620 0 0 812498 779 19
120 7634 0 0 820826 774 19
120 7648 0 0 831304 768 20
120 7662 0 0 851022 758 24
120 7676 0 0 1013912 757 15
120 7690 0 0 1087444 747 24
120 7704 0 0 1108424 742 19
120 7718 0 0 1122870 734 22
120 7732 0 0 1130022 728 20
120 7746 0 0 1139244 717 25
120 7760 0 0 1151622 713 18
120 7774 0 0 1177726 708 19
120 7788 0 0 1206610 702 20
120 7802 0 0 1219690 694 22
120 7816 0 0 1228762 688 20
120 7830 0 0 1244486 684 18
120 7844 0 0 1267944 680 18
120 7858 0 0 1291404 673 21
120 7872 0 0 1301838 668 19
120 7886 0 0 1311670 659 23
120 7900 0 0 1356142 648 25
120 7914 0 0 2007892 641 21
120 7928 0 0 2026672 637 18
120 7942 0 0 2041180 633 18
120 7956 0 0 2117276 628 19
120 7970 0 0 2129402 622 20
120 7984 0 0 2640404 608 28
120 7998 0 0 2943870 603 19
120 8012 0 0 2979952 603 14
120 8026 0 0 3000198 597 20
120 8040 0 0 3261180 592 19
120 8054 0 0 3294586 589 17
120 8068 0 0 3318438 582 21
120 8082 0 0 3354476 576 20
120 8096 0 0 3385212 568 22
120 8110 0 0 3405542 565 17
120 8124 0 0 3434078 561 18
120 8138 0 0 3585440 553 22
120 8152 0 0 4166126 547 20
120 8166 0 0 4215192 541 20
120 8180 0 0 4783570 536 19
120 8194 0 0 4868374 528 22
120 8208 0 0 5042030 519 23
120 8222 0 0 5138482 513 20
120 8236 0 0 6367980 503 24
120 8250 0 0 6435472 500 17
120 8264 0 0 7067904 491 23
120 8278 0 0 7114146 486 19
120 8292 0 0 7281686 480 20
120 8306 0 0 7318068 475 19
120 8320 0 0 7364200 474 15
120 8334 0 0 8065816 470 18
120 8348 0 0 16283376 460 24
120 8362 1 4916 24577632 458 16
120 8376 1 5326 28646968 455 17
120 8390 1 5416 29609606 448 21
120 8404 1 5469 30185870 443 19
120 8418 1 5477 30280226 437 20
120 8432 1 5495 30484104 432 19
120 8446 1 5546 31048670 427 19
120 8460 1 6045 36676692 421 20
120 8474 1 6175 38261168 414 21
120 8488 1 6190 38447230 412 16
120 8502 1 6211 38708580 407 19
120 8516 1 6237 39032986 402 19
120 8530 1 6296 39773968 394 22
120 8544 1 6319 40078372 389 19
120 8558 1 6475 42055484 387 16
120 8572 1 6524 42692194 381 20
120 8586 1 6535 42837634 379 16
120 8600 1 6558 43142970 374 19
120 8614 1 6863 47151726 371 17
120 8628 1 6886 47468130 367 18
120 8642 1 6916 47882074 362 19
120 8656 1 6928 48048302 360 16
120 8670 1 6971 48645644 357 17
120 8684 1 7056 49832544 355 16
120 8698 1 7118 50708854 354 15
120 8712 1 7132 50908518 352 16
120 8726 1 7225 52241706 346 20
120 8740 1 7251 52618134 344 16
120 8754 1 7292 53213860 341 17
120 8768 1 7313 53520524 340 15
120 8782 1 7350 54063222 331 23
120 8796 1 7367 54313648 328 17
120 8810 1 7379 54490936 325 17
120 8824 1 7496 56224606 320 19
120 8838 1 7514 56494942 314 20
120 8852 1 7557 57142784 308 20
120 8866 1 7571 57354810 304 18
120 8880 1 7603 57840422 299 19
120 8894 1 7624 58160170 296 17
120 8908 1 7756 60179674 289 21
120 8922 1 7792 60739198 287 16
120 8936 1 7826 61269988 284 17
120 8950 1 7854 61708860 281 17
120 8964 1 7876 62054890 278 17
120 8978 1 7933 62955112 275 17
120 8992 1 7954 63288820 272 17
120 9006 1 7986 63798932 268 18
120 9020 1 7998 63990912 268 14
120 9034 1 8039 64648238 262 20
120 9048 1 8055 64905740 260 16
120 9062 1 8090 65470560 256 18
120 9076 1 8103 65681218 253 17
120 9090 1 8134 66185218 248 19
120 9104 1 8149 66429598 246 16
120 9118 1 8167 66723282 242 18
120 9132 1 8219 67574434 236 20
120 9146 1 8289 68728492 230 20
120 9160 1 8306 69010770 228 16
120 9174 1 8321 69260182 226 16
120 9188 1 8360 69910534 222 18
120 9202 1 8382 70278848 217 19
120 9216 1 8481 71941176 215 16
120 9230 1 8495 72178870 215 14
120 9244 1 8540 72945170 209 20
120 9258 1 8554 73185472 207 16
120 9272 1 8573 73510874 204 17
120 9286 1 8586 73734942 201 17
120 9300 1 8613 74199230 196 19
120 9314 1 8625 74406692 195 15
120 9328 1 8652 74873110 190 19
120 9342 1 8673 75236924 185 19
120 9356 1 8689 75514714 183 16
120 9370 1 8754 76646544 180 17
120 9384 1 8828 77945620 175 19
120 9398 1 8842 78193132 174 15
120 9412 1 8909 79380032 172 16
120 9426 1 8930 79754636 168 18
120 9440 1 8947 80058542 165 17
120 9454 1 8981 80667768 162 17
120 9468 1 9012 81225502 161 15
120 9482 1 9050 81911542 157 18
120 9496 1 9062 82128888 159 12
120 9510 1 9077 82401094 155 18
120 9524 1 9091 82655446 155 14
120 9538 1 9113 83055908 152 17
120 9552 1 9195 84552674 150 16
120 9566 1 9213 84884008 148 16
120 9580 1 9227 85142168 148 14
120 9594 1 9259 85733398 146 16
120 9608 1 9294 86382568 142 18
120 9622 1 9307 86624384 142 14
120 9636 1 9320 86866536 143 13
120 9650 1 9335 87146364 141 16
120 9664 1 9348 87389470 139 16
120 9678 1 9364 87688860 137 16
120 9692 1 9380 87988760 136 15
120 9706 1 9398 88326758 133 17
120 9720 1 9415 88646574 131 16
120 9734 1 9430 88929262 129 16
120 9748 1 9450 89306844 127 16
120 9762 1 9464 89571640 127 14
120 9776 1 9478 89836830 126 15
120 9790 1 9494 90140378 125 15
120 9804 1 9516 90558570 121 18
120 9818 1 9531 90844274 120 15
120 9832 1 9547 91149520 118 16
120 9846 1 9565 91493534 114 18
120 9860 1 9579 91761550 114 14
120 9874 1 9594 92049144 113 15
120 9888 1 9611 92375624 111 16
120 9902 1 9636 92856632 112 13
120 9916 1 9662 93358556 107 19
120 9930 1 9696 94016400 105 16
120 9944 1 9711 94307504 104 15
120 9958 1 9724 94560160 105 13
120 9972 1 9738 94832628 105 14
120 9986 1 9756 95183626 102 17
120 10000 1 9772 95496066 102 14
120 10014 1 9786 95769878 102 14
120 10028 1 9800 96044082 102 14
120 10042 1 9820 96436456 100 16
120 10056 1 9837 96770616 99 15
120 10070 1 9852 97065950 98 15
120 7200 0 0 345950 993 6207
120 7214 0 0 366908 986 21
120 7228 0 0 375496 976 24
120 7242 0 0 384204 974 16
120 7256 0 0 398094 962 26
120 7270 0 0 404430 954 22
120 7284 0 0 410716 950 18
120 7298 0 0 415660 947 17
120 7312 0 0 439844 941 20
120 7326 0 0 443582 933 22
120 7340 0 0 452420 928 19
120 7354 0 0 457182 922 20
120 7368 0 0 466202 917 19
120 7382 0 0 498896 908 23
120 7396 0 0 505924 907 15
120 7410 0 0 550490 900 21
120 7424 0 0 567446 899 15
120 7438 0 0 629742 893 20
120 7452 0 0 636338 889 18
120 7466 0 0 639538 883 20
120 7480 0 0 647884 878 19
120 7494 0 0 669946 872 20
120 7508 0 0 672552 866 20
120 7522 0 0 691882 859 21
120 7536 0 0 696296 855 18
120 7550 0 0 709686 849 20
120 7564 0 0 713620 845 18
120 7578 0 0 716658 842 17
120 7592 0 0 752680 836 20
120 7606 0 0 767098 831 19
120 7620 0 0 860296 820 25
120 7634 0 0 891436 813 21
120 7648 0 0 930522 809 18
120 7662 0 0 1077306 799 24
120 7676 0 0 1098268 788 25
120 7690 0 0 1103144 784 18
120 7704 0 0 1115548 779 19
120 7718 0 0 1137984 769 24
120 7732 0 0 1163970 763 20
120 7746 0 0 1167390 758 19
120 7760 0 0 1173172 757 15
120 7774 0 0 1189052 752 19
120 7788 0 0 1207600 747 19
120 7802 0 0 1239210 741 20
120 7816 0 0 1253976 734 21
120 7830 0 0 1257016 733 15
120 7844 0 0 1267408 728 19
120 7858 0 0 1363376 715 27
120 7872 0 0 1377506 705 24
120 7886 0 0 1419948 699 20
120 7900 0 0 1430580 695 18
120 7914 0 0 1435862 687 22
120 7928 0 0 1783088 678 23
120 7942 0 0 1849620 670 22
120 7956 0 0 1859040 665 19
120 7970 0 0 1882502 660 19
120 7984 0 0 2280704 650 24
120 7998 0 0 2454512 645 19
120 8012 0 0 2978824 637 22
120 8026 0 0 2993764 633 18
120 8040 0 0 3611724 626 21
120 8054 0 0 4137390 621 19
120 8068 0 0 4163846 617 18
120 8082 0 0 4367316 609 22
120 8096 0 0 4581070 603 20
120 8110 0 0 4633578 596 21
120 8124 0 0 4739526 590 20
120 8138 0 0 8499158 584 20
120 8152 0 0 8545934 577 21
120 8166 0 0 8842212 572 19
120 8180 0 0 8904148 568 18
120 8194 0 0 9019464 561 21
120 8208 0 0 9329966 557 18
120 8222 0 0 9343830 552 19
120 8236 0 0 9372616 546 20
120 8250 0 0 12269032 543 17
120 8264 0 0 12464090 535 22
120 8278 0 0 12516060 532 17
120 8292 0 0 12725628 525 21
120 8306 0 0 13073050 522 17
120 8320 1 3960 16454124 516 20
120 8334 1 4024 16964526 511 19
120 8348 1 4051 17187726 506 19
120 8362 1 4061 17632338 502 18
120 8376 1 4474 21000604 502 14
120 8390 1 4481 21065600 502 14
120 8404 1 4488 21190442 495 21
120 8418 1 4500 21302930 491 18
120 8432 1 4534 21618918 486 19
120 8446 1 4802 24072348 480 20
120 8460 1 4816 24209480 478 16
120 8474 1 4828 24338150 472 20
120 8488 1 4839 24447110 472 14
120 8502 1 4847 24537000 467 19
120 8516 1 4932 25364734 467 14
120 8530 1 4947 25515446 463 18
120 8544 1 4962 25697504 459 18
120 8558 1 4973 26084860 454 19
120 8572 1 5018 26540222 450 18
120 8586 1 5122 27599902 445 19
120 8600 1 6209 38787320 438 21
120 8614 1 6225 38986944 435 17
120 8628 1 6249 39287300 427 22
120 8642 1 6407 41267168 420 21
120 8656 1 6424 41485376 417 17
120 8670 1 6453 41861698 412 19
120 8684 1 6469 42068566 408 18
120 8698 1 6477 42172846 405 17
120 8712 1 6516 42759956 398 21
120 8726 1 6553 43246418 396 16
120 8740 1 7000 49126530 392 18
120 8754 1 7022 49434988 388 18
120 8768 1 7031 49563256 384 18
120 8782 1 7040 49690282 381 17
120 8796 1 7071 50127668 377 18
120 8810 1 7090 50397092 372 19
120 8824 1 7128 50939636 365 21
120 8838 1 7143 51155716 361 18
120 8852 1 7157 51356054 360 15
120 8866 1 7170 51543420 359 15
120 8880 1 7188 51801946 354 19
120 8894 1 7205 52047192 349 19
120 8908 1 7239 52538954 340 23
120 8922 1 7255 52772242 336 18
120 8936 1 7276 53077926 333 17
120 8950 1 7308 53545126 328 19
120 8964 1 7336 53955354 325 17
120 8978 1 7356 54249232 323 16
120 8992 1 7365 54382638 320 17
120 9006 1 7439 55474652 318 16
120 9020 1 7456 55728030 316 16
120 9034 1 7466 55878792 315 15
120 9048 1 7486 56178296 312 17
120 9062 1 7503 56433342 309 17
120 9076 1 7755 60240698 305 18
120 9090 1 7826 61344186 304 15
120 9104 1 7836 61513966 299 19
120 9118 1 7851 61749446 297 16
120 9132 1 7891 62378888 293 18
120 9146 1 7917 62791642 289 18
120 9160 1 7985 63871364 285 18
120 9174 1 8094 65617812 283 16
120 9188 1 8120 66039334 279 18
120 9202 1 8157 66642066 273 20
120 9216 1 8192 67214286 269 18
120 9230 1 8242 68034888 267 16
120 9244 1 8261 68348620 264 17
120 9258 1 8333 69542434 259 19
120 9272 1 8344 69726528 256 17
120 9286 1 8359 69977700 254 16
120 9300 1 8377 70278942 251 17
120 9314 1 8394 70564712 247 18
120 9328 1 8419 70985616 243 18
120 9342 1 8433 71222830 241 16
120 9356 1 8449 71492988 238 17
120 9370 1 8473 71899034 236 16
120 9384 1 8498 72323862 233 17
120 9398 1 8511 72545620 233 14
120 9412 1 8533 72921196 230 17
120 9426 1 8551 73228704 226 18
120 9440 1 8580 73727242 222 18
120 9454 1 8593 73950498 221 15
120 9468 1 8612 74277938 217 18
120 9482 1 8628 74554136 213 18
120 9496 1 8643 74813850 211 16
120 9510 1 8661 75126282 205 20
120 9524 1 8677 75406960 203 16
120 9538 1 8707 75928442 194 23
120 9552 1 8725 76242208 192 16
120 9566 1 8738 76469236 192 14
120 9580 1 8752 76714102 191 15
120 9594 1 8763 76907498 191 14
120 9608 1 9110 82998540 190 15
120 9622 1 9123 83236258 187 17
120 9636 1 9137 83491898 187 14
120 9650 1 9153 83784534 186 15
120 9664 1 9167 84041014 186 14
120 9678 1 9244 85455704 183 17
120 9692 1 9261 85770284 181 16
120 9706 1 9275 86029810 180 15
120 9720 1 9291 86326970 176 18
120 9734 1 9305 86587314 176 14
120 9748 1 9318 86829470 173 17
120 9762 1 9335 87146566 171 16
120 9776 1 9349 87408168 168 17
120 9790 1 9391 88194628 163 19
120 9804 1 9408 88514244 163 14
120 9818 1 9452 89343298 160 17
120 9832 1 9467 89627088 157 17
120 9846 1 9481 89892360 157 14
120 9860 1 9497 90197014 154 17
120 9874 1 9559 91376366 152 16
120 9888 1 9578 91739956 149 17
120 9902 1 9610 92353838 146 17
120 9916 1 9623 92603894 146 14
120 9930 1 9637 92873534 146 14
120 9944 1 9658 93278692 144 16
120 9958 1 9674 93588002 142 16
120 9972 1 9699 94072298 136 20
120 9986 1 9713 94344066 136 14
120 10000 1 9732 94713504 134 16
120 10014 1 9745 94966706 135 13
120 10028 1 9761 95278810 132 17
120 10042 1 9775 95552314 132 14
120 10056 1 9788 95806732 131 15
120 10070 1 9803 96100596 130 15
120 7200 0 0 548314 989 6211
120 7214 0 0 551220 985 18
120 7228 0 0 560930 979 20
120 7242 0 0 575684 972 21
120 7256 0 0 577442 967 19
120 7270 0 0 581460 960 21
120 7284 0 0 584694 956 18
120 7298 0 0 589044 949 21
120 7312 0 0 613730 941 22
120 7326 0 0 622458 929 26
120 7340 0 0 644576 926 17
120 7354 0 0 648224 920 20
120 7368 0 0 663360 915 19
120 7382 0 0 696334 907 22
120 7396 0 0 699578 904 17
120 7410 0 0 704712 896 22
120 7424 0 0 716264 892 18
120 7438 0 0 737304 885 21
120 7452 0 0 755318 878 21
120 7466 0 0 767052 872 20
120 7480 0 0 809220 863 23
120 7494 0 0 825392 857 20
120 7508 0 0 840740 846 25
120 7522 0 0 900548 837 23
120 7536 0 0 904922 834 17
120 7550 0 0 940032 828 20
120 7564 0 0 949280 822 20
120 7578 0 0 952610 814 22
120 7592 0 0 1009200 808 20
120 7606 0 0 1048148 800 22
120 7620 0 0 1064392 791 23
120 7634 0 0 1069772 782 23
120 7648 0 0 1090522 777 19
120 7662 0 0 1111076 771 20
120 7676 0 0 1150328 758 27
120 7690 0 0 1156324 756 16
120 7704 0 0 1163248 750 20
120 7718 0 0 1172246 738 26
120 7732 0 0 1179030 731 21
120 7746 0 0 1199530 724 21
120 7760 0 0 1203316 722 16
120 7774 0 0 1223162 717 19
120 7788 0 0 1281492 713 18
120 7802 0 0 1303616 710 17
120 7816 0 0 1317152 704 20
120 7830 0 0 1322862 701 17
120 7844 0 0 1348944 697 18
120 7858 0 0 1428400 690 21
120 7872 0 0 1436838 687 17
120 7886 0 0 1458134 685 16
120 7900 0 0 1467864 677 22
120 7914 0 0 1478056 672 19
120 7928 0 0 1483602 665 21
120 7942 0 0 1487344 665 14
120 7956 0 0 1500778 661 18
120 7970 0 0 1668378 654 21
120 7984 0 0 1683164 641 27
120 7998 0 0 1737900 639 16
120 8012 0 0 1794442 633 20
120 8026 0 0 1919694 627 20
120 8040 0 0 1988186 617 24
120 8054 0 0 2019020 611 20
120 8068 0 0 2029662 600 25
120 8082 0 0 2044696 596 18
120 8096 0 0 2212936 588 22
120 8110 0 0 2226646 583 19
120 8124 0 0 2251664 581 16
120 8138 0 0 2266364 578 17
120 8152 0 0 2371508 571 21
120 8166 0 0 2423876 566 19
120 8180 0 0 2575966 565 15
120 8194 0 0 3980420 557 22
120 8208 0 0 4251344 547 24
120 8222 0 0 4336032 541 20
120 8236 0 0 4349844 540 15
120 8250 0 0 4376534 536 18
120 8264 0 0 4414232 528 22
120 8278 0 0 4461834 525 17
120 8292 0 0 4517068 522 17
120 8306 0 0 4596572 515 21
120 8320 0 0 4701720 509 20
120 8334 0 0 4736398 502 21
120 8348 0 0 4838078 494 22
120 8362 0 0 4915154 490 18
120 8376 0 0 5010318 484 20
120 8390 0 0 5347846 479 19
120 8404 0 0 5712292 473 20
120 8418 0 0 5772438 468 19
120 8432 0 0 5937592 462 20
120 8446 0 0 9352622 456 20
120 8460 0 0 12814840 450 20
120 8474 0 0 12881740 448 16
120 8488 0 0 13391230 442 20
